"code","year","age","asfr","total","cpfr","exposure"
"USA",1953,22,0.22714,250229.49,0.872,1101643.99
"USA",1953,23,0.2318,265471.65,1.099,1145237.81
"USA",1953,24,0.21544,251214.53,1.331,1166052.74
"USA",1953,25,0.21155,248864.04,1.546,1176357.34
"USA",1953,26,0.195,237133.59,1.758,1216086.66
"USA",1953,27,0.17806,222940.53,1.953,1252085.83
"USA",1953,28,0.17222,210955.81,2.131,1224892.75
"USA",1953,29,0.15529,192053.76,2.303,1236760.39
"USA",1953,30,0.13894,174663.31,2.459,1257095.12
"USA",1953,31,0.11921,151032.24,2.598,1266933.78
"USA",1953,32,0.11521,142353.03,2.717,1235646.53
"USA",1953,33,0.09981,122159.6,2.832,1223917.9
"USA",1953,34,0.08381,101615.81,2.932,1212516.7
"USA",1953,35,0.0755,90231.74,3.016,1195044.18
"USA",1953,36,0.0632,75295.89,3.091,1191360.46
"USA",1953,37,0.05386,63807.7,3.154,1184631.48
"USA",1953,38,0.04695,54910.26,3.208,1169653.51
"USA",1953,39,0.03656,42202.77,3.255,1154391.91
"USA",1953,40,0.02811,31713.64,3.292,1128318.86
"USA",1953,41,0.01878,20705.97,3.32,1102447.42
"USA",1953,42,0.01462,15760.72,3.339,1077872.86
"USA",1953,43,0.00941,10026.63,3.353,1065540.75
"USA",1953,44,0.00492,5171.49,3.363,1050218.12
"USA",1953,45,0.00259,2672.84,3.367,1032251.78
"USA",1953,46,0.00127,1269.35,3.37,1000910.45
"USA",1953,47,0.00059,576.61,3.371,978979.99
"USA",1953,48,0.00025,238.26,3.372,963333.2
"USA",1953,49,0.00011,100.11,3.372,915755.86
"USA",1953,50,8e-05,70.65,3.372,886381.45
"USA",1953,51,5e-05,44.54,3.372,870180.57
"USA",1953,52,3e-05,23.43,3.372,859596.77
"USA",1953,53,1e-05,10.53,3.372,835353.32
"USA",1953,54,0,3,3.372,807026.1
"USA",1953,55,0,0,3.372,790450.85
"USA",1954,12,0,4.28,0,1285243.5
"USA",1954,13,0.00031,368.16,0,1199136.58
"USA",1954,14,0.00494,5692.33,0,1151943.19
"USA",1954,15,0.01463,16290.16,0.005,1113429.97
"USA",1954,16,0.04056,44443.56,0.02,1095669.78
"USA",1954,17,0.07933,84550.29,0.06,1065862.71
"USA",1954,18,0.13041,138208.13,0.14,1059781.57
"USA",1954,19,0.18566,194921.37,0.27,1049870.05
"USA",1954,20,0.21676,220920.36,0.456,1019176.37
"USA",1954,21,0.23429,246168.52,0.673,1050712.8
"USA",1954,22,0.24136,258163.89,0.907,1069606.51
"USA",1954,23,0.23844,267662.48,1.148,1122535.49
"USA",1954,24,0.23171,265592.18,1.387,1146212.26
"USA",1954,25,0.2148,248046.61,1.618,1154762.03
"USA",1954,26,0.19926,239398.97,1.833,1201442.41
"USA",1954,27,0.1839,227295.47,2.032,1235969.85
"USA",1954,28,0.17449,211113.43,2.216,1209906.79
"USA",1954,29,0.16042,197448.19,2.391,1230818.77
"USA",1954,30,0.14562,182365.37,2.551,1252339.77
"USA",1954,31,0.12219,153655.35,2.697,1257477.79
"USA",1954,32,0.11625,145131.84,2.819,1248461.84
"USA",1954,33,0.10179,128182.95,2.935,1259239.22
"USA",1954,34,0.09068,112289.22,3.037,1238334.9
"USA",1954,35,0.07533,90871.34,3.128,1206386.81
"USA",1954,36,0.06693,80635.92,3.203,1204851.6
"USA",1954,37,0.05454,65432.97,3.27,1199654.01
"USA",1954,38,0.04793,56218.7,3.325,1172970.6
"USA",1954,39,0.03827,44315.42,3.373,1157973.76
"USA",1954,40,0.02887,32976.78,3.411,1142327.54
"USA",1954,41,0.01962,22050.59,3.44,1123854.65
"USA",1954,42,0.01494,16364.25,3.459,1095000.44
"USA",1954,43,0.00923,9943.09,3.474,1076759.35
"USA",1954,44,0.00519,5528.17,3.483,1065937.15
"USA",1954,45,0.00254,2676.98,3.489,1053833.83
"USA",1954,46,0.0013,1329.49,3.491,1024019.19
"USA",1954,47,0.00057,566.64,3.493,1001453.24
"USA",1954,48,0.00026,252.28,3.493,986544.84
"USA",1954,49,0.00014,128.14,3.493,939567.32
"USA",1954,50,8e-05,76.69,3.493,908162.47
"USA",1954,51,5e-05,45.18,3.494,884439.11
"USA",1954,52,3e-05,22.97,3.494,861577.81
"USA",1954,53,1e-05,10.35,3.494,840923.29
"USA",1954,54,0,2.99,3.494,822074.89
"USA",1954,55,0,0,3.494,803659.03
"USA",1955,12,0,4.4,0,1426618.26
"USA",1955,13,0.00027,347.53,0,1279938.21
"USA",1955,14,0.00457,5536.66,0,1211018.06
"USA",1955,15,0.01479,16849.01,0.005,1139205.06
"USA",1955,16,0.04038,44932.72,0.02,1112778.96
"USA",1955,17,0.08006,88082.75,0.06,1100277.92
"USA",1955,18,0.12962,138395.58,0.14,1067728.59
"USA",1955,19,0.18681,196297.63,0.27,1050773.79
"USA",1955,20,0.22241,234562.01,0.456,1054632.08
"USA",1955,21,0.2415,248901.64,0.679,1030627.76
"USA",1955,22,0.24862,259942.14,0.92,1045546.15
"USA",1955,23,0.24631,268210,1.169,1088905.98
"USA",1955,24,0.23452,263504.53,1.415,1123588.55
"USA",1955,25,0.22505,255827.23,1.65,1136776.49
"USA",1955,26,0.19917,235089.51,1.875,1180338.52
"USA",1955,27,0.184,224526.47,2.074,1220255.94
"USA",1955,28,0.17697,212435.98,2.258,1200407.9
"USA",1955,29,0.15862,192464.99,2.435,1213379.62
"USA",1955,30,0.1461,181835.88,2.594,1244637.09
"USA",1955,31,0.12403,155803.13,2.74,1256135.89
"USA",1955,32,0.11564,143568.5,2.864,1241556.38
"USA",1955,33,0.10018,127430.16,2.979,1272050.54
"USA",1955,34,0.08976,114326.7,3.08,1273654.18
"USA",1955,35,0.07974,98186.35,3.169,1231327.15
"USA",1955,36,0.06425,78167.31,3.249,1216577.76
"USA",1955,37,0.05603,68117.77,3.313,1215730.35
"USA",1955,38,0.04765,56381.6,3.369,1183136.52
"USA",1955,39,0.03853,44780.57,3.417,1162105.37
"USA",1955,40,0.02909,33483.83,3.456,1151224.35
"USA",1955,41,0.01949,22204.11,3.485,1139097.81
"USA",1955,42,0.0148,16488.68,3.504,1114432.79
"USA",1955,43,0.00912,9987.49,3.519,1094994.44
"USA",1955,44,0.0051,5506.24,3.528,1078618.46
"USA",1955,45,0.00275,2935.8,3.533,1068202.38
"USA",1955,46,0.00114,1189.13,3.536,1046632.21
"USA",1955,47,0.00053,540.52,3.537,1023931.66
"USA",1955,48,0.00024,241.22,3.538,1008282.02
"USA",1955,49,0.00012,117.11,3.538,965332.33
"USA",1955,50,5e-05,45.35,3.538,929726.95
"USA",1955,51,3e-05,25.08,3.538,904141.93
"USA",1955,52,2e-05,13.3,3.538,876243.72
"USA",1955,53,1e-05,6.4,3.538,845301.62
"USA",1955,54,0,1.96,3.538,829428.73
"USA",1955,55,0,0,3.538,820755.64
"USA",1956,12,0,4.33,0,1376135.31
"USA",1956,13,0.00028,394.34,0,1419498.5
"USA",1956,14,0.0046,5962.67,0,1295097.91
"USA",1956,15,0.01485,17804.97,0.005,1198643.38
"USA",1956,16,0.0434,49285.44,0.02,1135485.89
"USA",1956,17,0.08374,93624.71,0.063,1118051.14
"USA",1956,18,0.13816,152382.11,0.147,1102928.34
"USA",1956,19,0.19641,207762.67,0.285,1057816
"USA",1956,20,0.23266,245730.59,0.481,1056177.56
"USA",1956,21,0.25396,270887.74,0.714,1066665.65
"USA",1956,22,0.26123,268383.63,0.968,1027368.04
"USA",1956,23,0.25762,273966.33,1.229,1063449.15
"USA",1956,24,0.24547,267590.97,1.487,1090110.62
"USA",1956,25,0.23223,259187.91,1.732,1116081.96
"USA",1956,26,0.21121,245642.52,1.965,1163042
"USA",1956,27,0.18274,218958.09,2.176,1198215.71
"USA",1956,28,0.18046,214992.75,2.359,1191374.58
"USA",1956,29,0.16104,193516.69,2.539,1201687.79
"USA",1956,30,0.14684,179949.29,2.7,1225510.34
"USA",1956,31,0.12596,157688.58,2.847,1251891.59
"USA",1956,32,0.1189,147750.22,2.973,1242612.47
"USA",1956,33,0.10041,126990.76,3.092,1264777.81
"USA",1956,34,0.08881,114222.02,3.192,1286176.35
"USA",1956,35,0.07949,100608.58,3.281,1265642.51
"USA",1956,36,0.06844,85007.46,3.36,1242003.95
"USA",1956,37,0.05429,66782.15,3.429,1230053.69
"USA",1956,38,0.05071,60560.92,3.483,1194259.6
"USA",1956,39,0.03623,42497.73,3.534,1173039.13
"USA",1956,40,0.02942,34148.71,3.57,1160761.43
"USA",1956,41,0.01963,22562.97,3.6,1149260.59
"USA",1956,42,0.01497,16882.19,3.619,1127686.2
"USA",1956,43,0.00934,10418.76,3.634,1115547.35
"USA",1956,44,0.00528,5796.87,3.644,1098302.94
"USA",1956,45,0.00267,2878.42,3.649,1079346.72
"USA",1956,46,0.00127,1349.13,3.651,1061916.47
"USA",1956,47,0.00047,494.42,3.653,1045645.01
"USA",1956,48,0.00021,218.18,3.653,1029703.98
"USA",1956,49,0.00011,110.09,3.653,989576.06
"USA",1956,50,5e-05,45.72,3.654,952921.26
"USA",1956,51,3e-05,25.75,3.654,923369.92
"USA",1956,52,2e-05,13.87,3.654,896264.43
"USA",1956,53,1e-05,6.72,3.654,862193.61
"USA",1956,54,0,2.03,3.654,835596.93
"USA",1956,55,0,0,3.654,830064.97
"USA",1957,12,0,4.29,0,1363934.77
"USA",1957,13,0.00028,386.95,0,1367730.73
"USA",1957,14,0.00457,6574.02,0,1438463.54
"USA",1957,15,0.01502,19260.55,0.005,1282333.97
"USA",1957,16,0.04357,51889.2,0.02,1190906.28
"USA",1957,17,0.08739,99695.31,0.063,1140831.75
"USA",1957,18,0.14135,158427.67,0.151,1120808.94
"USA",1957,19,0.20286,221355.21,0.292,1091155.47
"USA",1957,20,0.23729,252302.59,0.495,1063286.44
"USA",1957,21,0.25958,277185.38,0.732,1067839.71
"USA",1957,22,0.26932,286652.53,0.992,1064375.63
"USA",1957,23,0.2661,277631.72,1.261,1043337.82
"USA",1957,24,0.25244,268652.94,1.527,1064225.46
"USA",1957,25,0.23967,259806.25,1.78,1084027.68
"USA",1957,26,0.21434,244850.96,2.019,1142359.23
"USA",1957,27,0.19571,230844.38,2.234,1179515.05
"USA",1957,28,0.17842,209756.44,2.429,1175632.18
"USA",1957,29,0.16504,196410.36,2.608,1190074.77
"USA",1957,30,0.14869,180174.1,2.773,1211717.54
"USA",1957,31,0.1262,155937.79,2.922,1235661.15
"USA",1957,32,0.12005,148892.47,3.048,1240244.48
"USA",1957,33,0.10404,131625.43,3.168,1265137.02
"USA",1957,34,0.08978,114740.67,3.272,1277961
"USA",1957,35,0.07908,100982.29,3.362,1276988.9
"USA",1957,36,0.06836,87275.93,3.441,1276624.19
"USA",1957,37,0.05796,72919.09,3.509,1258140.38
"USA",1957,38,0.04825,58059.86,3.567,1203388.63
"USA",1957,39,0.03911,46337,3.615,1184763.6
"USA",1957,40,0.02918,34341.94,3.654,1177004.12
"USA",1957,41,0.01976,22917.31,3.684,1159818.81
"USA",1957,42,0.01518,17239.02,3.703,1135560
"USA",1957,43,0.00935,10557.98,3.719,1129621.4
"USA",1957,44,0.0052,5820.4,3.728,1120052.09
"USA",1957,45,0.00267,2934.22,3.733,1097167.58
"USA",1957,46,0.00124,1331.01,3.736,1073699.08
"USA",1957,47,0.00056,588.44,3.737,1059706.6
"USA",1957,48,2e-04,212.16,3.738,1050041.55
"USA",1957,49,0.00012,118.09,3.738,1013457.64
"USA",1957,50,5e-05,44.99,3.738,974303.36
"USA",1957,51,3e-05,25.03,3.738,943924.48
"USA",1957,52,1e-05,13.48,3.738,915658.38
"USA",1957,53,1e-05,6.58,3.738,884296.06
"USA",1957,54,0,1.98,3.738,854110.78
"USA",1957,55,0,0,3.738,838078.85
"USA",1958,12,0,4.45,0,1387492.27
"USA",1958,13,0.00029,388.75,0,1354237.39
"USA",1958,14,0.00451,6258.97,0,1387908.63
"USA",1958,15,0.01385,19722.35,0.005,1424394.36
"USA",1958,16,0.04071,51690.37,0.019,1269656.3
"USA",1958,17,0.08395,100460.9,0.059,1196630.78
"USA",1958,18,0.13945,159563.9,0.143,1144255.6
"USA",1958,19,0.2014,223093.67,0.283,1107740.09
"USA",1958,20,0.23713,260074.84,0.484,1096754.08
"USA",1958,21,0.25522,274199.68,0.721,1074382.83
"USA",1958,22,0.26604,283693.62,0.977,1066351.51
"USA",1958,23,0.26587,286809.57,1.243,1078762.98
"USA",1958,24,0.25299,263905.23,1.508,1043137.79
"USA",1958,25,0.23767,251681.57,1.761,1058955.8
"USA",1958,26,0.21428,237724.84,1.999,1109386.8
"USA",1958,27,0.1931,223361.85,2.213,1156716.69
"USA",1958,28,0.18033,209583.22,2.406,1162202.19
"USA",1958,29,0.15977,187109.15,2.587,1171087.11
"USA",1958,30,0.14755,176668.61,2.747,1197386.6
"USA",1958,31,0.12424,152079.21,2.894,1224074.69
"USA",1958,32,0.11575,141846.81,3.018,1225478.28
"USA",1958,33,0.101,127409.77,3.134,1261504.71
"USA",1958,34,0.08927,113991.37,3.235,1276963.54
"USA",1958,35,0.07669,97200.86,3.324,1267387.06
"USA",1958,36,0.06525,84020.61,3.401,1287720.51
"USA",1958,37,0.05568,72117.15,3.466,1295267.7
"USA",1958,38,0.05023,61556.54,3.522,1225442.96
"USA",1958,39,0.03661,43717.37,3.572,1194150.84
"USA",1958,40,0.02868,34243.44,3.609,1193883.8
"USA",1958,41,0.01896,22313.97,3.638,1176734.11
"USA",1958,42,0.01423,16270.18,3.656,1143359.66
"USA",1958,43,0.00896,10194.39,3.671,1137861.7
"USA",1958,44,0.00505,5735.59,3.68,1134872.13
"USA",1958,45,0.00256,2859.79,3.685,1116872.82
"USA",1958,46,0.00112,1218.76,3.687,1092083.21
"USA",1958,47,0.00056,604.38,3.688,1070196.1
"USA",1958,48,0.00024,252.15,3.689,1062572.73
"USA",1958,49,9e-05,92.06,3.689,1036304.13
"USA",1958,50,4e-05,43.37,3.689,995221.05
"USA",1958,51,3e-05,25.4,3.689,962483.68
"USA",1958,52,2e-05,14.12,3.689,936248.86
"USA",1958,53,1e-05,7.02,3.689,905737.27
"USA",1958,54,0,2.15,3.689,877718.17
"USA",1958,55,0,0,3.689,858530.89
"USA",1959,12,0,5.7,0,1780755.96
"USA",1959,13,0.00028,382.24,0,1381405.17
"USA",1959,14,0.00461,6391.68,0,1386120.87
"USA",1959,15,0.01459,20140.77,0.005,1380571.05
"USA",1959,16,0.03912,55241.54,0.019,1412202.64
"USA",1959,17,0.07988,102498.81,0.059,1283122.27
"USA",1959,18,0.13649,164792.13,0.138,1207322.61
"USA",1959,19,0.20178,228680.29,0.275,1133305.09
"USA",1959,20,0.24175,271042.95,0.477,1121181.61
"USA",1959,21,0.25919,288780.44,0.719,1114179.67
"USA",1959,22,0.2618,282701.18,0.978,1079823.29
"USA",1959,23,0.26535,287843.93,1.239,1084774.58
"USA",1959,24,0.25517,276583.91,1.505,1083907.8
"USA",1959,25,0.23831,249075.19,1.76,1045188.22
"USA",1959,26,0.21584,235305.83,1.998,1090192.48
"USA",1959,27,0.19352,218360.78,2.214,1128378.57
"USA",1959,28,0.1794,206512.44,2.408,1151156.52
"USA",1959,29,0.16449,191018.15,2.587,1161240.33
"USA",1959,30,0.14608,172798.41,2.752,1182935.06
"USA",1959,31,0.12434,151519.03,2.898,1218576.49
"USA",1959,32,0.11496,140483.13,3.022,1222067.48
"USA",1959,33,0.0988,123708.16,3.137,1252146.23
"USA",1959,34,0.0881,112692.27,3.236,1279075.96
"USA",1959,35,0.07765,98756.81,3.324,1271803.15
"USA",1959,36,0.06477,83198.49,3.401,1284441.47
"USA",1959,37,0.05413,71194.08,3.466,1315125.79
"USA",1959,38,0.04885,61688.99,3.52,1262930.93
"USA",1959,39,0.03964,48475.92,3.569,1222969.58
"USA",1959,40,0.02763,33535.94,3.609,1213909.6
"USA",1959,41,0.01945,23328.47,3.637,1199270.86
"USA",1959,42,0.01428,16604.88,3.656,1162401.35
"USA",1959,43,0.00889,10233.47,3.67,1151021.83
"USA",1959,44,0.0052,5971.19,3.679,1148625.92
"USA",1959,45,0.00259,2937.57,3.684,1133802.31
"USA",1959,46,0.00116,1298.7,3.687,1116222.53
"USA",1959,47,0.00052,568.31,3.688,1090829.72
"USA",1959,48,0.00024,258.14,3.689,1074709.19
"USA",1959,49,0.00011,118.07,3.689,1054420.05
"USA",1959,50,3e-05,33.27,3.689,1017743.81
"USA",1959,51,2e-05,18.24,3.689,983038.58
"USA",1959,52,1e-05,10.01,3.689,957951.93
"USA",1959,53,1e-05,5,3.689,932134.31
"USA",1959,54,0,1.51,3.689,904548.54
"USA",1959,55,0,0,3.689,887448.67
"USA",1960,12,0,5.37,0,1723540.18
"USA",1960,13,0.00026,461.2,0,1759212.86
"USA",1960,14,0.00446,6313.43,0,1416237.98
"USA",1960,15,0.01432,19600,0.005,1368619.89
"USA",1960,16,0.03949,53688,0.019,1359379.17
"USA",1960,17,0.07659,109120,0.059,1424661.98
"USA",1960,18,0.13056,168762,0.135,1292560.8
"USA",1960,19,0.19895,235796,0.266,1185216.95
"USA",1960,20,0.23561,271342,0.465,1151670.38
"USA",1960,21,0.25773,292350,0.7,1134339.92
"USA",1960,22,0.26686,298098,0.958,1117064.97
"USA",1960,23,0.26459,288596,1.225,1090734.27
"USA",1960,24,0.25424,276526,1.489,1087660.09
"USA",1960,25,0.24013,260572,1.744,1085140.67
"USA",1960,26,0.21716,231358,1.984,1065399.1
"USA",1960,27,0.19448,214114,2.201,1100939
"USA",1960,28,0.17919,201336,2.395,1123599.1
"USA",1960,29,0.16193,185436,2.575,1145182.98
"USA",1960,30,0.14827,173130,2.737,1167704.86
"USA",1960,31,0.12245,146352,2.885,1195165.03
"USA",1960,32,0.11365,137940,3.007,1213749.29
"USA",1960,33,0.09818,121400,3.121,1236498.99
"USA",1960,34,0.08638,108900,3.219,1260737.92
"USA",1960,35,0.07725,98162,3.305,1270656.47
"USA",1960,36,0.06536,83686,3.383,1280314.85
"USA",1960,37,0.05339,69474,3.448,1301342.54
"USA",1960,38,0.04725,60644,3.501,1283508.77
"USA",1960,39,0.03814,47942,3.549,1256915.96
"USA",1960,40,0.02877,35556,3.587,1235673.18
"USA",1960,41,0.01902,23090,3.616,1213822.29
"USA",1960,42,0.01427,16876,3.635,1182885.96
"USA",1960,43,0.00896,10434,3.649,1164374.7
"USA",1960,44,0.00486,5608,3.658,1155058.81
"USA",1960,45,0.00256,2920,3.663,1142648.06
"USA",1960,46,0.00112,1268,3.665,1129958.48
"USA",1960,47,0.00049,546,3.666,1109685.63
"USA",1960,48,0.00019,208,3.667,1086910.45
"USA",1960,49,9e-05,100,3.667,1062722.82
"USA",1960,50,6e-05,64.52,3.667,1033068.94
"USA",1960,51,4e-05,40.04,3.667,1001534.15
"USA",1960,52,2e-05,21.82,3.667,977226.87
"USA",1960,53,1e-05,10.48,3.667,957404.39
"USA",1960,54,0,3.14,3.667,935053.22
"USA",1960,55,0,0,3.667,914538.14
"USA",1961,12,0,4.72,0,1716116.26
"USA",1961,13,0.00024,401.17,0,1700595.1
"USA",1961,14,0.0039,7056.11,0,1811529.74
"USA",1961,15,0.01383,19316,0.004,1396269.6
"USA",1961,16,0.03934,53116,0.018,1350323.94
"USA",1961,17,0.07666,105462,0.057,1375735.02
"USA",1961,18,0.12561,180734,0.134,1438890.7
"USA",1961,19,0.19197,243092,0.26,1266315.02
"USA",1961,20,0.23028,280312,0.452,1217287.75
"USA",1961,21,0.25418,295796,0.682,1163710.01
"USA",1961,22,0.26145,298104,0.936,1140207.36
"USA",1961,23,0.26344,296298,1.197,1124744.23
"USA",1961,24,0.24969,274544,1.461,1099529.08
"USA",1961,25,0.23554,257802,1.711,1094508.57
"USA",1961,26,0.21744,238084,1.946,1094950.14
"USA",1961,27,0.19542,209666,2.164,1072887.53
"USA",1961,28,0.17751,195742,2.359,1102740.22
"USA",1961,29,0.16069,180412,2.536,1122719.23
"USA",1961,30,0.14457,167048,2.697,1155474.46
"USA",1961,31,0.12846,150264,2.842,1169719.02
"USA",1961,32,0.11113,132828,2.97,1195220.35
"USA",1961,33,0.09925,120856,3.081,1217718.65
"USA",1961,34,0.08553,106268,3.181,1242471.81
"USA",1961,35,0.0755,95086,3.266,1259474.36
"USA",1961,36,0.0654,83338,3.342,1274235.14
"USA",1961,37,0.05452,70156,3.407,1286737.27
"USA",1961,38,0.04601,59382,3.462,1290504.48
"USA",1961,39,0.0373,47788,3.508,1281020.93
"USA",1961,40,0.02882,36322,3.545,1260272.95
"USA",1961,41,0.02012,24836,3.574,1234296.94
"USA",1961,42,0.01374,16582,3.594,1206517.77
"USA",1961,43,0.00897,10598,3.608,1182036.41
"USA",1961,44,0.00496,5776,3.617,1163506.56
"USA",1961,45,0.00258,2964,3.621,1150388.21
"USA",1961,46,0.00113,1292,3.624,1138873.42
"USA",1961,47,0.00044,496,3.625,1122344.34
"USA",1961,48,0.00024,268,3.626,1099437.8
"USA",1961,49,9e-05,98,3.626,1073298.9
"USA",1961,50,6e-05,63.3,3.626,1047501.12
"USA",1961,51,4e-05,39.41,3.626,1019182.13
"USA",1961,52,2e-05,21.62,3.626,997480.73
"USA",1961,53,1e-05,10.49,3.626,982986.15
"USA",1961,54,0,3.17,3.626,967468.49
"USA",1961,55,0,0,3.626,944816.25
"USA",1962,12,0,5.03,0,1724642.55
"USA",1962,13,0.00026,432.69,0,1695451.08
"USA",1962,14,0.00394,6902.28,0,1751579.94
"USA",1962,15,0.01204,21510,0.004,1786818.37
"USA",1962,16,0.03669,50644,0.016,1380398.39
"USA",1962,17,0.0736,100682,0.053,1367896.73
"USA",1962,18,0.12272,170716,0.127,1391058.35
"USA",1962,19,0.18167,256746,0.249,1413264.12
"USA",1962,20,0.21847,284990,0.431,1304499.82
"USA",1962,21,0.24437,299416,0.649,1225279.29
"USA",1962,22,0.25298,296034,0.894,1170186.59
"USA",1962,23,0.25338,290230,1.147,1145448.81
"USA",1962,24,0.24093,274308,1.4,1138542.31
"USA",1962,25,0.22554,249724,1.641,1107236.73
"USA",1962,26,0.20988,230342,1.867,1097497.25
"USA",1962,27,0.19117,210578,2.076,1101499.5
"USA",1962,28,0.1721,185288,2.268,1076601.88
"USA",1962,29,0.15326,169154,2.44,1103727.24
"USA",1962,30,0.13618,154966,2.593,1137973.5
"USA",1962,31,0.12165,139654,2.729,1147969.87
"USA",1962,32,0.11186,131094,2.851,1171967.9
"USA",1962,33,0.09285,110814,2.963,1193463.77
"USA",1962,34,0.0832,101854,3.056,1224222.84
"USA",1962,35,0.07153,88980,3.139,1243977.34
"USA",1962,36,0.06157,77608,3.21,1260475.92
"USA",1962,37,0.05219,66558,3.272,1275236.41
"USA",1962,38,0.04434,57058,3.324,1286741.65
"USA",1962,39,0.03451,44504,3.368,1289508.21
"USA",1962,40,0.02707,34630,3.403,1279276.78
"USA",1962,41,0.01897,23872,3.43,1258283.06
"USA",1962,42,0.01431,17626,3.449,1231538.25
"USA",1962,43,0.0082,9870,3.463,1203765.81
"USA",1962,44,0.00466,5492,3.471,1178281.35
"USA",1962,45,0.00244,2830,3.476,1159221.64
"USA",1962,46,0.00114,1308,3.479,1146277.22
"USA",1962,47,5e-04,562,3.48,1131133.86
"USA",1962,48,0.00017,190,3.48,1110169.78
"USA",1962,49,7e-05,80,3.48,1086140.28
"USA",1962,50,5e-05,49.66,3.48,1062630.06
"USA",1962,51,3e-05,31.09,3.48,1036425.91
"USA",1962,52,2e-05,17.61,3.48,1016259.69
"USA",1962,53,1e-05,8.88,3.481,1004959.53
"USA",1962,54,0,2.76,3.481,994609.33
"USA",1962,55,0,0,3.481,975439.05
"USA",1963,12,0,5.22,0,1775299.47
"USA",1963,13,0.00026,448.63,0,1707248.56
"USA",1963,14,0.00409,7140.15,0,1743921.91
"USA",1963,15,0.01233,21324,0.004,1729954.37
"USA",1963,16,0.03337,58982,0.017,1767378.28
"USA",1963,17,0.07175,100258,0.05,1397250.28
"USA",1963,18,0.11785,163104,0.122,1383977.94
"USA",1963,19,0.17689,242786,0.24,1372546.48
"USA",1963,20,0.20683,300680,0.417,1453728.74
"USA",1963,21,0.2319,303156,0.623,1307256.47
"USA",1963,22,0.24103,296590,0.855,1230522.83
"USA",1963,23,0.24374,286130,1.096,1173921.39
"USA",1963,24,0.22975,267184,1.34,1162954.35
"USA",1963,25,0.2182,249528,1.57,1143548.51
"USA",1963,26,0.201,222758,1.788,1108225.55
"USA",1963,27,0.18429,203692,1.989,1105255.4
"USA",1963,28,0.16867,186422,2.173,1105277.82
"USA",1963,29,0.14994,161542,2.342,1077346.48
"USA",1963,30,0.13188,148388,2.492,1125136.47
"USA",1963,31,0.11663,131208,2.624,1124965.77
"USA",1963,32,0.10866,125060,2.74,1150969.51
"USA",1963,33,0.09439,110434,2.849,1169976.09
"USA",1963,34,0.07908,95106,2.943,1202715.04
"USA",1963,35,0.07052,86386,3.023,1224972.25
"USA",1963,36,0.05912,73600,3.093,1244972.52
"USA",1963,37,0.04999,63060,3.152,1261478.25
"USA",1963,38,0.04357,55554,3.202,1274977.43
"USA",1963,39,0.0339,43582,3.246,1285731.52
"USA",1963,40,0.02558,32946,3.28,1287995.98
"USA",1963,41,0.01798,22970,3.305,1277264.71
"USA",1963,42,0.0139,17452,3.323,1255528.65
"USA",1963,43,0.00848,10412,3.337,1228536.64
"USA",1963,44,0.00434,5202,3.346,1199772.12
"USA",1963,45,0.00234,2750,3.35,1173614.61
"USA",1963,46,0.00113,1302,3.352,1154798.35
"USA",1963,47,0.00046,520,3.353,1138960.98
"USA",1963,48,0.00016,182,3.354,1120389.9
"USA",1963,49,9e-05,94,3.354,1098765.3
"USA",1963,50,4e-05,38.78,3.354,1077053.12
"USA",1963,51,2e-05,22.35,3.354,1053283.62
"USA",1963,52,1e-05,12.49,3.354,1034024.07
"USA",1963,53,1e-05,6.38,3.354,1022475.52
"USA",1963,54,0,2,3.354,1014343.55
"USA",1963,55,0,0,3.354,1000630.43
"USA",1964,12,0,5.34,0,1814905.49
"USA",1964,13,0.00027,471.13,0,1760511.31
"USA",1964,14,0.00419,7339.53,0,1753324.58
"USA",1964,15,0.01237,21326,0.004,1724661.92
"USA",1964,16,0.03379,57844,0.017,1712029.31
"USA",1964,17,0.06551,117050,0.051,1786878.15
"USA",1964,18,0.11352,160604,0.116,1414739.67
"USA",1964,19,0.16687,228886,0.23,1371666.48
"USA",1964,20,0.19621,276730,0.397,1410352.36
"USA",1964,21,0.21824,316596,0.593,1450674.72
"USA",1964,22,0.22857,299592,0.811,1310723.26
"USA",1964,23,0.23064,284272,1.04,1232521.1
"USA",1964,24,0.21943,262296,1.27,1195357.39
"USA",1964,25,0.20822,242506,1.49,1164690.17
"USA",1964,26,0.19412,221736,1.698,1142288.37
"USA",1964,27,0.17794,198790,1.892,1117189.66
"USA",1964,28,0.16286,180654,2.07,1109255.27
